chr1	780001	880001	0.346756230311842
chr1	790001	890001	0.343544918946122
chr1	800001	900001	0.346091479104514
chr1	810001	910001	0.349015644023799
chr1	820001	920001	0.345292438548035
chr1	830001	930001	0.345579803416803
chr1	840001	940001	0.346117404111877
chr1	850001	950001	0.340612327010528
chr1	860001	960001	0.338132458326239
chr1	870001	970001	0.336809482451591
chr1	880001	980001	0.342471363834538
chr1	890001	990001	0.336606220213101
chr1	900001	1000001	0.334531948781794
chr1	910001	1010001	0.32957403527252
chr1	920001	1020001	0.324976389451045
chr1	930001	1030001	0.307477678571429
chr1	940001	1040001	0.302040343636823
chr1	950001	1050001	0.291929662595874
chr1	960001	1060001	0.296950629235237
chr1	970001	1070001	0.298475226459495
chr1	980001	1080001	0.298928880837993
chr1	990001	1090001	0.302669433253404
chr1	1000001	1100001	0.293877945463624
chr1	1010001	1110001	0.290636804072918
chr1	1020001	1120001	0.291672298227435
chr1	1030001	1130001	0.294200922003101
chr1	1040001	1140001	0.292734380841496
chr1	1050001	1150001	0.29882930874988
chr1	1060001	1160001	0.285946966835386
chr1	1070001	1170001	0.277875444419663
chr1	1080001	1180001	0.274879680102117
chr1	1090001	1190001	0.272774327122153
chr1	1100001	1200001	0.278774466837083
chr1	1110001	1210001	0.280744862463303
chr1	1120001	1220001	0.283771464438898
chr1	1130001	1230001	0.283947190175329
chr1	1140001	1240001	0.285032398747078
chr1	1150001	1250001	0.28720134976349
chr1	1160001	1260001	0.293719770954172
chr1	1170001	1270001	0.301878909690386
chr1	1180001	1280001	0.299752600765247
chr1	1190001	1290001	0.293197506766304
chr1	1200001	1300001	0.285340585241242
chr1	1210001	1310001	0.282641308386319
chr1	1220001	1320001	0.278433805462964
chr1	1230001	1330001	0.280711336452386
chr1	1240001	1340001	0.284474905044219
chr1	1250001	1350001	0.287432396656707
chr1	1260001	1360001	0.299924693175573
chr1	1270001	1370001	0.291401524594251
chr1	1280001	1380001	0.294853538490945
chr1	1290001	1390001	0.296015556415606
chr1	1300001	1400001	0.296446171600268
chr1	1310001	1410001	0.3025521193938
chr1	1320001	1420001	0.305666931856721
chr1	1330001	1430001	0.304683915145953
chr1	1340001	1440001	0.296821951355262
chr1	1350001	1450001	0.288473826007338
chr1	1360001	1460001	0.280626389433765
chr1	1370001	1470001	0.278841441892184
chr1	1380001	1480001	0.278696044991981
chr1	1390001	1490001	0.285634139101901
chr1	1400001	1500001	0.284698879790549
chr1	1410001	1510001	0.278582707900853
chr1	1420001	1520001	0.276659628315138
chr1	1430001	1530001	0.286732421253579
chr1	1440001	1540001	0.296115032978166
chr1	1450001	1550001	0.306388574085375
chr1	1460001	1560001	0.31533984125536
chr1	1470001	1570001	0.330929470739897
chr1	1480001	1580001	0.329926499836945
chr1	1490001	1590001	0.331074913440353
chr1	1500001	1600001	0.339963464309623
chr1	1510001	1610001	0.342066526056771
chr1	1520001	1620001	0.338619619316053
chr1	1530001	1630001	0.333494044883723
chr1	1540001	1640001	0.336712484966521
chr1	1550001	1650001	0.333157565312824
chr1	1560001	1660001	0.328065998460756
chr1	1570001	1670001	0.312801535479385
chr1	1580001	1680001	0.315626492942454
chr1	1590001	1690001	0.32482374675868
chr1	1600001	1700001	0.325908089135581
chr1	1610001	1710001	0.326410915145442
chr1	1620001	1720001	0.331053571490978
chr1	1630001	1730001	0.328342235978334
chr1	1640001	1740001	0.332721636209444
chr1	1650001	1750001	0.33996759384283
chr1	1660001	1760001	0.341085004916941
chr1	1670001	1770001	0.342308426424496
chr1	1680001	1780001	0.341420428090795
chr1	1690001	1790001	0.33599280421095
chr1	1700001	1800001	0.337215628699458
chr1	1710001	1810001	0.338296883613934
chr1	1720001	1820001	0.333065416017589
chr1	1730001	1830001	0.337522174909146
chr1	1740001	1840001	0.33155523550467
chr1	1750001	1850001	0.323795874348126
chr1	1760001	1860001	0.324730216081581
chr1	1770001	1870001	0.324897609032544
chr1	1780001	1880001	0.320052131321791
chr1	1790001	1890001	0.323799946684825
chr1	1800001	1900001	0.320644679081617
chr1	1810001	1910001	0.320211730031192
chr1	1820001	1920001	0.32286949927463
chr1	1830001	1930001	0.31624537137018
chr1	1840001	1940001	0.319332151315401
chr1	1850001	1950001	0.321118177705633
chr1	1860001	1960001	0.317902342408412
chr1	1870001	1970001	0.318996814003939
chr1	1880001	1980001	0.327836647387456
chr1	1890001	1990001	0.322336956823623
chr1	1900001	2000001	0.314659663567322
chr1	1910001	2010001	0.311068628644199
chr1	1920001	2020001	0.305863458123264
chr1	1930001	2030001	0.30584311695645
chr1	1940001	2040001	0.298118205327776
chr1	1950001	2050001	0.29512992095171
chr1	1960001	2060001	0.294149164534355
chr1	1970001	2070001	0.293672410146272
chr1	1980001	2080001	0.286363755987157
chr1	1990001	2090001	0.284717814361149
chr1	2000001	2100001	0.290995206110178
chr1	2010001	2110001	0.29161183604724
chr1	2020001	2120001	0.297368839723649
chr1	2030001	2130001	0.303065658627154
chr1	2040001	2140001	0.30072031884164
chr1	2050001	2150001	0.298630948437457
chr1	2060001	2160001	0.291642430858226
chr1	2070001	2170001	0.27940402323153
chr1	2080001	2180001	0.275408362729458
chr1	2090001	2190001	0.270541632012621
chr1	2100001	2200001	0.27093136370239
chr1	2110001	2210001	0.271876536194432
chr1	2120001	2220001	0.264734653336209
chr1	2130001	2230001	0.261558401871473
chr1	2140001	2240001	0.267839137836989
chr1	2150001	2250001	0.269740490616302
chr1	2160001	2260001	0.281159094798083
chr1	2170001	2270001	0.295815811264999
chr1	2180001	2280001	0.308353303663129
chr1	2190001	2290001	0.320084303515075
chr1	2200001	2300001	0.319036291552303
chr1	2210001	2310001	0.322993311545648
chr1	2220001	2320001	0.316190738635711
chr1	2230001	2330001	0.310571244647205
chr1	2240001	2340001	0.313031191014985
chr1	2250001	2350001	0.316317262307906
chr1	2260001	2360001	0.315311129378967
chr1	2270001	2370001	0.309153329630939
chr1	2280001	2380001	0.311304132959465
chr1	2290001	2390001	0.316984921919485
chr1	2300001	2400001	0.32073051948052
chr1	2310001	2410001	0.319119923198997
chr1	2320001	2420001	0.327419445643403
chr1	2330001	2430001	0.336352219573012
chr1	2340001	2440001	0.342592333029645
chr1	2350001	2450001	0.351579230471836
chr1	2360001	2460001	0.355507118589724
chr1	2370001	2470001	0.361125174226372
chr1	2380001	2480001	0.36305993228969
chr1	2390001	2490001	0.362780630372152
chr1	2400001	2500001	0.362697496309505
chr1	2410001	2510001	0.364083873972425
chr1	2420001	2520001	0.358887071226403
chr1	2430001	2530001	0.352181259748512
chr1	2440001	2540001	0.346870053804878
chr1	2450001	2550001	0.335954295771785
chr1	2460001	2560001	0.330042062002507
chr1	2470001	2570001	0.32893351036763
chr1	2480001	2580001	0.33039239309744
chr1	2490001	2590001	0.330641474935243
chr1	2500001	2600001	0.326967775525763
chr1	2510001	2610001	0.32382746696337
chr1	2520001	2620001	0.323188798147062
chr1	2530001	2630001	0.327048990391611
chr1	2540001	2640001	0.329527655272776
chr1	2550001	2650001	0.335196457584842
chr1	2560001	2660001	0.340461279073544
chr1	2570001	2670001	0.33601532218717
chr1	2580001	2680001	0.32117115399283
chr1	2590001	2690001	0.32240540427999
chr1	2600001	2700001	0.328513405323075
chr1	2610001	2710001	0.332774243300559
chr1	2620001	2720001	0.335055988928032
chr1	2630001	2730001	0.330219582151309
chr1	2640001	2740001	0.327295375194055
chr1	2650001	2750001	0.321503203256045
chr1	2660001	2760001	0.316534809115425
chr1	2670001	2770001	0.317929233756235
chr1	2680001	2780001	0.324421945357607
chr1	2690001	2790001	0.313427121165711
chr1	2700001	2800001	0.299814544386649
chr1	2710001	2810001	0.287336328331936
chr1	2720001	2820001	0.280852729219336
chr1	2730001	2830001	0.288495875441917
chr1	2740001	2840001	0.297305234367466
chr1	2750001	2850001	0.303028676646657
chr1	2760001	2860001	0.304348162505755
chr1	2770001	2870001	0.302118525028273
chr1	2780001	2880001	0.304929770309171
chr1	2790001	2890001	0.302037047365844
chr1	2800001	2900001	0.312023648717051
chr1	2810001	2910001	0.319817836723627
chr1	2820001	2920001	0.325784688914314
chr1	2830001	2930001	0.323622769072106
chr1	2840001	2940001	0.323563687215942
chr1	2850001	2950001	0.324070356276032
chr1	2860001	2960001	0.325280180960914
chr1	2870001	2970001	0.327500780216677
chr1	2880001	2980001	0.324677766404145
chr1	2890001	2990001	0.336655738106015
chr1	2900001	3000001	0.336947100993885
chr1	2910001	3010001	0.329850786573492
chr1	2920001	3020001	0.324357831089458
chr1	2930001	3030001	0.325349258164828
chr1	2940001	3040001	0.322693689312774
chr1	2950001	3050001	0.322591472554975
chr1	2960001	3060001	0.317154412686037
chr1	2970001	3070001	0.312650538207396
chr1	2980001	3080001	0.316659130752084
chr1	2990001	3090001	0.314063660134939
chr1	3000001	3100001	0.309081099398933
chr1	3010001	3110001	0.310502790317421
chr1	3020001	3120001	0.304748096491852
chr1	3030001	3130001	0.301785840666211
chr1	3040001	3140001	0.304275666601675
chr1	3050001	3150001	0.311157476653134
chr1	3060001	3160001	0.320076672987231
chr1	3070001	3170001	0.324550942224909
chr1	3080001	3180001	0.318852381403276
chr1	3090001	3190001	0.31943649194298
chr1	3100001	3200001	0.324889974846253
chr1	3110001	3210001	0.324997906548317
chr1	3120001	3220001	0.328285207794541
chr1	3130001	3230001	0.321220888366868
chr1	3140001	3240001	0.317661923547131
chr1	3150001	3250001	0.310465163190382
chr1	3160001	3260001	0.310071867862123
chr1	3170001	3270001	0.311475351975971
chr1	3180001	3280001	0.31538525905256
chr1	3190001	3290001	0.31619241424777
chr1	3200001	3300001	0.307140808718096
chr1	3210001	3310001	0.310610962790279
chr1	3220001	3320001	0.315703185039706
chr1	3230001	3330001	0.325844798482102
chr1	3240001	3340001	0.328514820800035
chr1	3250001	3350001	0.331029355537618
chr1	3260001	3360001	0.329691784772943
chr1	3270001	3370001	0.325277873459409
chr1	3280001	3380001	0.32341002448451
chr1	3290001	3390001	0.317876269266944
chr1	3300001	3400001	0.319268349424218
chr1	3310001	3410001	0.315170668786762
chr1	3320001	3420001	0.306359361650786
chr1	3330001	3430001	0.305464454596457
chr1	3340001	3440001	0.305497042273842
chr1	3350001	3450001	0.307270420610911
chr1	3360001	3460001	0.307966792206283
chr1	3370001	3470001	0.312722823318965
chr1	3380001	3480001	0.314642793605612
chr1	3390001	3490001	0.316490288671814
chr1	3400001	3500001	0.311953869899674
chr1	3410001	3510001	0.31413855490056
chr1	3420001	3520001	0.323308623912321
chr1	3430001	3530001	0.323831285713798
chr1	3440001	3540001	0.324587052516205
chr1	3450001	3550001	0.322176565294556
chr1	3460001	3560001	0.322737600055926
chr1	3470001	3570001	0.32361702436827
chr1	3480001	3580001	0.322214730348422
chr1	3490001	3590001	0.320372059091738
chr1	3500001	3600001	0.322306354493101
chr1	3510001	3610001	0.322047821989441
chr1	3520001	3620001	0.318494896892998
chr1	3530001	3630001	0.307810647094644
chr1	3540001	3640001	0.302255411356276
chr1	3550001	3650001	0.298599151996429
chr1	3560001	3660001	0.298100075865026
chr1	3570001	3670001	0.291936844542958
chr1	3580001	3680001	0.295261801963663
chr1	3590001	3690001	0.305466947063318
chr1	3600001	3700001	0.306492371265099
chr1	3610001	3710001	0.307736315070979
chr1	3620001	3720001	0.309072811597685
chr1	3630001	3730001	0.315233677238798
chr1	3640001	3740001	0.316467556804872
chr1	3650001	3750001	0.326615559812036
chr1	3660001	3760001	0.329468047318655
chr1	3670001	3770001	0.334337962021338
chr1	3680001	3780001	0.330862215980338
chr1	3690001	3790001	0.326022793903887
chr1	3700001	3800001	0.326332589819556
chr1	3710001	3810001	0.324510441015295
chr1	3720001	3820001	0.32728688815459
chr1	3730001	3830001	0.331056979688395
chr1	3740001	3840001	0.330135230915825
chr1	3750001	3850001	0.319409142815044
chr1	3760001	3860001	0.313494941605296
chr1	3770001	3870001	0.305958203057818
chr1	3780001	3880001	0.307559690598836
chr1	3790001	3890001	0.30255734771479
chr1	3800001	3900001	0.304600632882519
chr1	3810001	3910001	0.302237014359408
chr1	3820001	3920001	0.294860020008856
chr1	3830001	3930001	0.295196912047657
chr1	3840001	3940001	0.301700597712309
chr1	3850001	3950001	0.309144640278286
chr1	3860001	3960001	0.312351052724873
chr1	3870001	3970001	0.316183315288393
chr1	3880001	3980001	0.315608586481427
chr1	3890001	3990001	0.315961169902508
chr1	3900001	4000001	0.314383147019654
chr1	3910001	4010001	0.320021496533277
chr1	3920001	4020001	0.326025428099227
chr1	3930001	4030001	0.326525173857355
chr1	3940001	4040001	0.322521136861176
chr1	3950001	4050001	0.319083258368989
chr1	3960001	4060001	0.320597022613712
chr1	3970001	4070001	0.315254932661272
chr1	3980001	4080001	0.311124725785095
chr1	3990001	4090001	0.310644203708701
chr1	4000001	4100001	0.310454432383983
chr1	4010001	4110001	0.30450843366949
chr1	4020001	4120001	0.298422337782969
chr1	4030001	4130001	0.297032640949555
chr1	4040001	4140001	0.2980442656918
chr1	4050001	4150001	0.300359680152195
chr1	4060001	4160001	0.298927268370946
chr1	4070001	4170001	0.304751395953705
chr1	4080001	4180001	0.308892306627792
chr1	4090001	4190001	0.311069137627403
chr1	4100001	4200001	0.313223967130245
chr1	4110001	4210001	0.316329113924051
chr1	4120001	4220001	0.31877059057387
chr1	4130001	4230001	0.320854572899139
chr1	4140001	4240001	0.317911223760317
chr1	4150001	4250001	0.313550952559443
chr1	4160001	4260001	0.312536859219774
chr1	4170001	4270001	0.310508801670781
chr1	4180001	4280001	0.313748693371201
chr1	4190001	4290001	0.314625590453584
chr1	4200001	4300001	0.31781132203046
chr1	4210001	4310001	0.319320323206944
chr1	4220001	4320001	0.328041677762073
chr1	4230001	4330001	0.329982330448227
chr1	4240001	4340001	0.330783249831958
chr1	4250001	4350001	0.336218769900626
chr1	4260001	4360001	0.342275796913818
chr1	4270001	4370001	0.347566370140229
chr1	4280001	4380001	0.34991940005607
chr1	4290001	4390001	0.346196377502383
chr1	4300001	4400001	0.338659711502635
chr1	4310001	4410001	0.332945629952584
chr1	4320001	4420001	0.318466722893267
chr1	4330001	4430001	0.317592838001001
chr1	4340001	4440001	0.330338364740126
chr1	4350001	4450001	0.331382188642985
chr1	4360001	4460001	0.325757602505393
chr1	4370001	4470001	0.323272936901174
chr1	4380001	4480001	0.315280201228217
chr1	4390001	4490001	0.306542148311724
chr1	4400001	4500001	0.297983724447975
chr1	4410001	4510001	0.294173725570798
chr1	4420001	4520001	0.305429797181977
chr1	4430001	4530001	0.303164535437355
chr1	4440001	4540001	0.295626061875222
chr1	4450001	4550001	0.291130069145171
chr1	4460001	4560001	0.286534682105514
chr1	4470001	4570001	0.287776246743164
chr1	4480001	4580001	0.291385148375163
chr1	4490001	4590001	0.307646525973783
chr1	4500001	4600001	0.325311907412175
chr1	4510001	4610001	0.331722559772745
chr1	4520001	4620001	0.333687563006864
chr1	4530001	4630001	0.336893172377985
chr1	4540001	4640001	0.333354498496744
chr1	4550001	4650001	0.334110676919198
chr1	4560001	4660001	0.335759567973703
chr1	4570001	4670001	0.336230233099376
chr1	4580001	4680001	0.338935135704716
chr1	4590001	4690001	0.335462991961583
chr1	4600001	4700001	0.328088204139405
chr1	4610001	4710001	0.330433479893808
chr1	4620001	4720001	0.325532978014657
chr1	4630001	4730001	0.322611308135429
chr1	4640001	4740001	0.32198633427868
chr1	4650001	4750001	0.305128193432738
chr1	4660001	4760001	0.299985319675896
chr1	4670001	4770001	0.291775385457531
chr1	4680001	4780001	0.285222794083554
chr1	4690001	4790001	0.278462760269931
chr1	4700001	4800001	0.282675959425565
chr1	4710001	4810001	0.2802808389918
chr1	4720001	4820001	0.283470114203787
chr1	4730001	4830001	0.287649913344887
chr1	4740001	4840001	0.289595229407259
chr1	4750001	4850001	0.302211826819492
chr1	4760001	4860001	0.305128163713598
chr1	4770001	4870001	0.305373788138615
chr1	4780001	4880001	0.301065392449351
chr1	4790001	4890001	0.305503474967434
chr1	4800001	4900001	0.31155547831628
chr1	4810001	4910001	0.314780786403017
chr1	4820001	4920001	0.313009289837457
chr1	4830001	4930001	0.316338398583439
chr1	4840001	4940001	0.323806009642228
chr1	4850001	4950001	0.320806599450046
chr1	4860001	4960001	0.319860919190458
chr1	4870001	4970001	0.325031472219387
chr1	4880001	4980001	0.336692353289864
chr1	4890001	4990001	0.339248453344071
chr1	4900001	5000001	0.331002554431435
chr1	4910001	5010001	0.335070918824573
chr1	4920001	5020001	0.334283747453417
chr1	4930001	5030001	0.335862091530763
chr1	4940001	5040001	0.330736017580894
chr1	4950001	5050001	0.33800842812273
chr1	4960001	5060001	0.340715536256541
chr1	4970001	5070001	0.336806643685365
chr1	4980001	5080001	0.333463748019017
chr1	4990001	5090001	0.332581898174756
chr1	5000001	5100001	0.329779932750372
chr1	5010001	5110001	0.3242144583608
chr1	5020001	5120001	0.330973619885083
chr1	5030001	5130001	0.332151463816182
chr1	5040001	5140001	0.332187056400824
chr1	5050001	5150001	0.330531654651169
chr1	5060001	5160001	0.330073597589244
chr1	5070001	5170001	0.335742143270513
chr1	5080001	5180001	0.330620920310278
chr1	5090001	5190001	0.333081496225049
chr1	5100001	5200001	0.334593871467245
chr1	5110001	5210001	0.328634608916532
chr1	5120001	5220001	0.321065779330399
chr1	5130001	5230001	0.327924790432652
chr1	5140001	5240001	0.33508807105408
chr1	5150001	5250001	0.332698935029428
chr1	5160001	5260001	0.32950501391085
chr1	5170001	5270001	0.327094474153298
chr1	5180001	5280001	0.32023653088042
chr1	5190001	5290001	0.312965910042717
chr1	5200001	5300001	0.312155108646203
chr1	5210001	5310001	0.312346173848809
chr1	5220001	5320001	0.319196943581113
chr1	5230001	5330001	0.311864042243911
chr1	5240001	5340001	0.302400970928051
chr1	5250001	5350001	0.293320532394974
chr1	5260001	5360001	0.296629978165143
chr1	5270001	5370001	0.296351828127336
chr1	5280001	5380001	0.302384400350137
chr1	5290001	5390001	0.299399285864314
chr1	5300001	5400001	0.296342216630447
chr1	5310001	5410001	0.29881173269754
chr1	5320001	5420001	0.281657025394746
chr1	5330001	5430001	0.268532988117805
chr1	5340001	5440001	0.261669923244486
chr1	5350001	5450001	0.256599044038105
chr1	5360001	5460001	0.241466058535987
chr1	5370001	5470001	0.246375479075529
chr1	5380001	5480001	0.248757045781553
chr1	5390001	5490001	0.256098014772918
chr1	5400001	5500001	0.255380644915529
chr1	5410001	5510001	0.245192100435405
chr1	5420001	5520001	0.250856539048575
chr1	5430001	5530001	0.25861846906796
chr1	5440001	5540001	0.262577030812325
chr1	5450001	5550001	0.270456335841259
chr1	5460001	5560001	0.269520296085477
chr1	5470001	5570001	0.248012813696299
chr1	5480001	5580001	0.228374396396118
chr1	5490001	5590001	0.21327049795646
chr1	5500001	5600001	0.20536068767485
chr1	5510001	5610001	0.192242477857466
chr1	5520001	5620001	0.176692566170937
chr1	5530001	5630001	0.164881524078149
chr1	5540001	5640001	0.18001483129403
chr1	5550001	5650001	0.198729562527618
chr1	5560001	5660001	0.224579458610878
chr1	5570001	5670001	0.251343234795399
chr1	5580001	5680001	0.266437151517419
chr1	5590001	5690001	0.279085937168779
chr1	5600001	5700001	0.286447333427199
chr1	5610001	5710001	0.29748383978735
chr1	5620001	5720001	0.301321807605204
chr1	5630001	5730001	0.302352840275594
chr1	5640001	5740001	0.295269603073352
chr1	5650001	5750001	0.289058018437275
chr1	5660001	5760001	0.284405093410809
chr1	5670001	5770001	0.279306452868374
chr1	5680001	5780001	0.269510407212742
chr1	5690001	5790001	0.268407438790528
chr1	5700001	5800001	0.262920161130555
chr1	5710001	5810001	0.261848734843032
chr1	5720001	5820001	0.270241715198681
chr1	5730001	5830001	0.262548055814352
chr1	5740001	5840001	0.258111748308195
chr1	5750001	5850001	0.252212751337467
chr1	5760001	5860001	0.249789252714921
chr1	5770001	5870001	0.24927090320511
chr1	5780001	5880001	0.250036146320305
chr1	5790001	5890001	0.247159600252332
chr1	5800001	5900001	0.245415394052472
chr1	5810001	5910001	0.23892109310304
chr1	5820001	5920001	0.235644428920713
chr1	5830001	5930001	0.231700025075064
chr1	5840001	5940001	0.228244435253676
chr1	5850001	5950001	0.223172046333107
chr1	5860001	5960001	0.232861138132296
chr1	5870001	5970001	0.229058931264814
chr1	5880001	5980001	0.228174395085774
chr1	5890001	5990001	0.224742083339554
chr1	5900001	6000001	0.219933722354297
chr1	5910001	6010001	0.225521251168215
chr1	5920001	6020001	0.224575037309358
chr1	5930001	6030001	0.238159418036044
chr1	5940001	6040001	0.242136803985367
chr1	5950001	6050001	0.260860464673758
chr1	5960001	6060001	0.263323227891021
chr1	5970001	6070001	0.273181852296608
chr1	5980001	6080001	0.286175495236257
chr1	5990001	6090001	0.291884091129082
chr1	6000001	6100001	0.300918641831193
chr1	6010001	6110001	0.300351292228105
chr1	6020001	6120001	0.309886503144339
chr1	6030001	6130001	0.307895701965053
chr1	6040001	6140001	0.309455065538908
chr1	6050001	6150001	0.3083229587344
chr1	6060001	6160001	0.304512202136616
chr1	6070001	6170001	0.303008595988539
chr1	6080001	6180001	0.300284226246233
chr1	6090001	6190001	0.306268974700399
chr1	6100001	6200001	0.30960778976954
chr1	6110001	6210001	0.310546013172302
chr1	6120001	6220001	0.305038704830755
chr1	6130001	6230001	0.305969759349628
chr1	6140001	6240001	0.298235704732318
chr1	6150001	6250001	0.296435581418852
chr1	6160001	6260001	0.289607219397807
chr1	6170001	6270001	0.288363017583664
chr1	6180001	6280001	0.280965351609407
chr1	6190001	6290001	0.281394216362002
chr1	6200001	6300001	0.279383597986308
chr1	6210001	6310001	0.271162344031414
chr1	6220001	6320001	0.264528577425192
chr1	6230001	6330001	0.256876180599281
chr1	6240001	6340001	0.271521147283255
chr1	6250001	6350001	0.272166434643733
chr1	6260001	6360001	0.284460836929195
chr1	6270001	6370001	0.294212229420553
chr1	6280001	6380001	0.308128243708118
chr1	6290001	6390001	0.306613414947381
chr1	6300001	6400001	0.308430332467898
chr1	6310001	6410001	0.308934001610596
chr1	6320001	6420001	0.306360481071919
chr1	6330001	6430001	0.308912458071526
chr1	6340001	6440001	0.298694426334996
chr1	6350001	6450001	0.303301662707838
chr1	6360001	6460001	0.292208523335022
chr1	6370001	6470001	0.280106012920325
chr1	6380001	6480001	0.26649848683524
chr1	6390001	6490001	0.268117742321353
chr1	6400001	6500001	0.27601433910731
chr1	6410001	6510001	0.281999737400903
chr1	6420001	6520001	0.29043865584628
chr1	6430001	6530001	0.289568678047786
chr1	6440001	6540001	0.291604421870332
chr1	6450001	6550001	0.278782159779119
chr1	6460001	6560001	0.28609588348823
chr1	6470001	6570001	0.286804566226942
chr1	6480001	6580001	0.283092810046198
chr1	6490001	6590001	0.272610925516398
chr1	6500001	6600001	0.264839449757829
chr1	6510001	6610001	0.261246265676941
chr1	6520001	6620001	0.255871543020462
chr1	6530001	6630001	0.256090042296939
chr1	6540001	6640001	0.246663464757164
chr1	6550001	6650001	0.252276493212326
chr1	6560001	6660001	0.246308115887617
chr1	6570001	6670001	0.264051475703071
chr1	6580001	6680001	0.277570923755715
chr1	6590001	6690001	0.291621604427763
chr1	6600001	6700001	0.306680517424748
chr1	6610001	6710001	0.312851530771235
chr1	6620001	6720001	0.321656425956454
chr1	6630001	6730001	0.322549778523201
chr1	6640001	6740001	0.32341374937802
chr1	6650001	6750001	0.312483111211993
chr1	6660001	6760001	0.312274097739629
chr1	6670001	6770001	0.282737950699682
chr1	6680001	6780001	0.257226574676337
chr1	6690001	6790001	0.235771150991769
chr1	6700001	6800001	0.229650707460972
chr1	6710001	6810001	0.216471701854138
chr1	6720001	6820001	0.2169111505695
chr1	6730001	6830001	0.217735388313208
chr1	6740001	6840001	0.221347979225121
chr1	6750001	6850001	0.234234380848536
chr1	6760001	6860001	0.245696278760694
chr1	6770001	6870001	0.253206930167065
chr1	6780001	6880001	0.260936132983377
chr1	6790001	6890001	0.266724655540052
chr1	6800001	6900001	0.247102317461404
chr1	6810001	6910001	0.263423094852881
chr1	6820001	6920001	0.273359095140045
chr1	6830001	6930001	0.280041586045571
chr1	6840001	6940001	0.296388036884017
chr1	6850001	6950001	0.304724236869371
chr1	6860001	6960001	0.302802099879896
chr1	6870001	6970001	0.304480955262706
chr1	6880001	6980001	0.313265863078994
chr1	6890001	6990001	0.315257286007661
chr1	6900001	7000001	0.318922766246234
chr1	6910001	7010001	0.313233894001904
chr1	6920001	7020001	0.312798014811023
chr1	6930001	7030001	0.306716351699051
chr1	6940001	7040001	0.304262423366001
chr1	6950001	7050001	0.302454539529427
chr1	6960001	7060001	0.302847854048466
chr1	6970001	7070001	0.303871929555682
chr1	6980001	7080001	0.299195202305572
chr1	6990001	7090001	0.298036871754056
chr1	7000001	7100001	0.298809682631446
chr1	7010001	7110001	0.301186892754537
chr1	7020001	7120001	0.300827845644526
chr1	7030001	7130001	0.307587566700118
chr1	7040001	7140001	0.310810558629506
chr1	7050001	7150001	0.31151020154009
chr1	7060001	7160001	0.315928699332574
chr1	7070001	7170001	0.322038526123224
chr1	7080001	7180001	0.323067687849307
